Borough,Block,Lot,Hour,Minute
MN,594,87,15,56
MN,1,10,15,57
MN,1819,40,15,58
MN,1110,1,15,58
MN,2187,20,15,58
MN,1819,40,15,59
MN,412,28,15,59
MN,3,1,15,59
MN,316,200,16,0
MN,665,1,16,0
MN,241,10,16,0
MN,1819,15,16,1
MN,1045,1,16,2
MN,1,10,16,3
MN,1241,11,16,4
MN,2215,89,16,4
MN,262,25,16,4
MN,1,10,16,4
MN,1744,13,16,4
MN,1819,15,16,5
MN,2215,116,16,5
MN,2215,623,16,5
MN,1395,38,16,6
MN,316,200,16,6
MN,2215,680,16,6
MN,1,10,16,6
MN,2215,623,16,7
MN,665,72,16,7
MN,2170,66,16,8
MN,262,25,16,8
MN,1,201,16,9
MN,403,1,16,10
MN,262,25,16,10
MN,367,100,16,10
MN,1373,7506,16,11
MN,1819,40,16,11
MN,845,2,16,11
MN,1110,1,16,12
MN,1819,40,16,13
MN,1819,15,16,15
MN,2215,623,16,15
MN,1995,26,16,17
MN,1819,15,16,17
MN,1037,47,16,17
MN,1284,33,16,20
MN,97,57,16,20
MN,1322,7502,16,21
MN,1373,50,16,21
MN,798,49,16,23
MN,1819,40,16,24
MN,1,10,16,25
MN,2215,623,16,25
MN,799,1,16,25
MN,1107,14,10,57
MN,2255,2000,10,58
MN,866,42,10,59
MN,262,25,10,59
MN,316,200,10,59
MN,1566,46,11,0
MN,69,1,11,0
MN,1298,33,11,1
MN,241,13,11,1
MN,1284,33,11,1
MN,73,10,11,3
MN,240,6,11,4
MN,1394,7,11,5
MN,2255,2000,11,5
MN,2063,3,11,5
MN,1819,15,11,6
MN,474,7502,11,7
MN,1295,20,11,8
MN,783,34,11,8
MN,1030,1,11,9
MN,1373,7506,11,9
MN,1319,12,11,10
MN,1373,70,11,10
MN,823,24,11,10
MN,651,105,11,10
MN,2004,1,11,11
MN,67,1,11,13
MN,797,81,11,13
MN,1393,56,11,13
MN,812,22,11,14
MN,994,7504,11,14
MN,1,10,11,15
MN,780,19,11,15
MN,873,1,11,17
MN,1110,1,11,17
MN,316,200,11,17
MN,1,101,11,17
MN,2004,1,11,18
MN,1,10,11,19
MN,993,8,11,19
MN,241,13,11,19
MN,535,1,11,20
MN,815,49,11,20
MN,1,101,11,20
MN,501,3,11,21
MN,813,50,11,22
MN,418,1,11,22
MN,855,17,11,22
MN,196,21,11,24
MN,851,41,11,24
MN,1,10,11,26
MN,1819,40,11,27
MN,1993,92,11,27
MN,479,19,11,27
MN,1,101,11,28
MN,1110,1,11,31
MN,1,101,11,32
MN,570,7,11,34
MN,1819,15,11,34
MN,1291,51,11,35
MN,316,200,11,35
MN,316,200,11,35
MN,1275,63,11,36
MN,2215,116,11,36
MN,1292,15,11,37
MN,814,52,11,37
MN,2178,530,11,37
MN,853,2,11,38
MN,1312,41,11,38
MN,841,7502,11,39
MN,1,101,11,39
MN,2004,1,11,40
MN,262,25,11,43
MN,1154,7501,11,43
MN,857,24,11,44
MN,241,10,11,44
MN,1422,21,11,44
MN,1,101,11,44
MN,1131,1,11,45
MN,316,200,11,45
MN,564,36,11,45
MN,316,200,11,46
MN,738,33,11,46
MN,316,200,11,46
MN,656,7,11,46
MN,386,1,11,47
MN,1252,34,11,47
MN,814,52,11,47
MN,1252,34,11,47
MN,1889,1,11,48
MN,1819,40,11,48
MN,851,54,11,48
MN,1107,5,11,49
MN,1331,1,11,49
MN,564,34,11,50
MN,850,7503,11,50
MN,1331,1,11,50
MN,262,25,11,51
MN,241,10,11,51
MN,316,200,11,51
MN,633,58,11,52
MN,793,7508,11,52
MN,847,24,11,53
MN,881,7501,11,55
MN,262,25,11,56
MN,316,200,11,56
MN,316,200,11,57
MN,1277,8,12,0
MN,995,1,12,0
MN,63,3,12,0
MN,1,101,12,0
MN,803,7501,12,1
MN,1110,1,12,1
MN,1,101,12,2
MN,1110,1,12,2
MN,1,101,12,2
MN,1819,15,12,2
MN,1016,36,12,3
MN,2178,530,12,3
MN,2178,530,12,3
MN,2178,530,12,4
MN,890,7503,12,4
MN,890,7503,12,4
MN,890,24,12,4
MN,469,23,12,4
MN,890,7503,12,5
MN,617,26,12,5
MN,1,10,12,5
MN,1819,15,12,6
MN,149,33,12,6
MN,1,10,12,6
MN,788,37,12,6
MN,1,10,12,6
MN,67,1,12,6
MN,1,10,12,7
MN,765,1,12,7
MN,569,20,12,7
MN,1897,19,12,7
MN,1819,40,12,8
MN,1,10,12,9
MN,2178,3,12,9
MN,784,77,12,9
MN,879,60,12,10
MN,1032,7501,12,10
MN,849,16,12,10
MN,1021,52,12,10
MN,835,41,12,23
MN,1,101,12,23
MN,785,82,12,23
MN,868,64,12,23
MN,758,37,12,23
MN,1298,36,12,24
MN,16,3,12,24
MN,2215,2,12,24
MN,2215,616,12,24
MN,262,25,12,24
MN,1,101,12,24
MN,1373,30,12,25
MN,2189,25,12,25
MN,2178,3,12,25
MN,505,31,12,26
MN,783,1,12,26
MN,241,13,12,26
MN,2005,24,12,26
MN,519,50,12,27
MN,907,1,12,27
MN,243,1,12,27
MN,1,10,12,28
MN,519,44,12,28
MN,1,10,12,28
MN,1,10,12,28
MN,764,7501,12,29
MN,2062,62,12,29
MN,1,10,12,31
MN,995,1,12,31
MN,519,44,12,31
MN,845,2,12,31
MN,1257,2,12,32
MN,871,53,12,32
MN,2162,44,12,32
MN,1,10,12,33
MN,241,10,12,33
MN,2004,1,12,34
MN,1332,47,12,34
MN,493,9,12,35
MN,1,10,12,35
MN,16,225,12,35
MN,829,50,12,35
MN,580,19,12,36
MN,831,26,12,37
MN,890,45,12,37
MN,1991,1,12,37
MN,785,46,12,38
MN,1,10,12,38
MN,665,72,12,38
MN,875,40,12,39
MN,1,10,12,39
MN,590,53,12,39
MN,886,87,12,39
MN,863,44,12,40
MN,2141,13,12,40
MN,367,100,12,40
MN,548,28,12,40
MN,1382,62,12,40
MN,2215,680,12,41
MN,888,24,12,41
MN,1110,1,12,42
MN,2187,20,12,42
MN,863,67,12,44
MN,863,62,12,45
MN,1896,7501,12,46
MN,1074,32,12,47
MN,846,26,12,47
MN,1,201,12,48
MN,2178,3,12,49
MN,2178,3,12,49
MN,241,13,12,49
MN,1930,1,12,50
MN,1819,40,12,50
MN,2004,1,12,50
MN,1381,1,12,50
MN,786,42,12,51
MN,781,1,12,52
MN,845,2,12,52
MN,2178,530,12,52
MN,645,11,12,52
MN,873,34,12,53
MN,851,1,12,54
MN,1299,40,12,55
MN,825,31,12,56
MN,535,33,12,59
MN,316,200,12,59
MN,1819,15,12,59
MN,210,18,13,0
MN,1819,15,13,0
MN,1110,1,13,0
MN,781,2,13,0
MN,850,24,13,0
MN,2178,3,13,0
MN,1819,15,13,0
MN,1,10,13,2
MN,712,36,13,3
MN,712,42,13,4
MN,2178,3,13,4
MN,2178,3,13,4
MN,1298,45,13,6
MN,241,13,13,6
MN,262,25,13,7
MN,799,1,13,8
MN,1110,1,13,8
MN,1819,15,13,8
MN,1961,1,13,9
MN,1280,1,13,9
MN,1373,50,13,9
MN,1819,15,13,10
MN,1299,38,13,10
MN,1300,26,13,11
MN,741,2,13,11
MN,565,5,13,12
MN,665,73,13,12
MN,1,101,13,13
MN,665,72,13,13
MN,834,35,13,14
MN,665,72,13,14
MN,1499,69,13,14
MN,834,35,13,14
MN,1110,1,13,14
MN,600,38,13,14
MN,63,6,13,14
MN,825,31,13,15
MN,1819,40,13,16
MN,665,72,13,16
MN,16,150,13,16
MN,665,72,13,19
MN,2215,623,13,20
MN,316,200,13,20
MN,1404,14,13,20
MN,316,200,13,20
MN,1819,2,13,20
MN,316,200,13,21
MN,1819,40,13,21
MN,316,200,13,22
MN,232,12,13,23
MN,1819,40,13,23
MN,1286,30,13,25
MN,1134,25,13,27
MN,662,62,13,27
MN,1373,7502,13,28
MN,1110,1,13,28
MN,119,1,13,28
MN,1819,40,13,28
MN,1373,7502,13,29
MN,2178,3,13,31
MN,845,2,13,33
MN,852,1,13,34
MN,1319,16,13,35
MN,1229,45,13,36
MN,1373,7506,13,36
MN,316,200,13,38
MN,1215,33,13,39
MN,1909,12,13,39
MN,1819,15,13,41
MN,1819,15,13,41
MN,783,1,13,42
MN,1373,50,13,44
MN,835,41,13,44
MN,808,40,13,44
MN,1254,2,13,44
MN,1254,2,13,44
MN,1254,2,13,45
MN,1904,133,13,45
MN,568,18,13,45
MN,834,33,13,45
MN,1500,1,13,46
MN,1,201,13,47
MN,2189,25,13,47
MN,1,201,13,47
MN,1444,30,13,48
MN,1,101,13,49
MN,1288,1,13,49
MN,1530,3,13,49
MN,528,21,13,50
MN,1373,40,13,50
MN,1287,71,13,50
MN,154,1,13,50
MN,385,42,13,51
MN,1289,6,13,51
MN,1288,1,13,51
MN,834,7501,13,51
MN,836,33,13,52
MN,835,41,13,52
MN,836,10,13,52
MN,2076,61,13,52
MN,2076,61,13,52
MN,2091,48,13,53
MN,2101,100,13,53
MN,852,1,13,53
MN,1513,38,13,56
MN,836,33,13,56
MN,2189,25,13,58
MN,549,1,13,59
MN,1402,13,13,59
MN,410,64,13,59
MN,489,17,14,0
MN,1,10,14,1
MN,2215,623,14,1
MN,100,26,14,2
MN,77,20,14,2
MN,665,72,14,3
MN,801,55,14,3
MN,1373,50,14,4
MN,1301,1,14,5
MN,1,10,14,6
MN,845,2,14,6
MN,565,11,14,6
MN,662,66,14,7
MN,142,50,14,7
MN,1,10,14,9
MN,1819,40,14,10
MN,1,201,14,11
MN,1,201,14,11
MN,241,10,14,12
MN,1,101,14,12
MN,1,201,14,13
MN,316,200,14,13
MN,2215,623,14,13
MN,1819,15,14,14
MN,241,10,14,14
MN,1,10,14,14
MN,1897,6,14,15
MN,1110,1,14,15
MN,119,1,14,16
MN,798,54,14,16
MN,256,14,14,16
MN,256,14,14,17
MN,258,17,14,17
MN,828,67,14,17
MN,665,72,14,18
MN,1110,1,14,18
MN,2149,104,14,18
MN,1,101,14,19
MN,262,25,14,20
MN,496,7502,14,20
MN,690,54,14,20
MN,1419,7502,14,21
MN,2165,1,14,21
MN,1154,7502,14,21
MN,262,25,14,22
MN,1118,1,14,24
MN,1819,40,14,24
MN,882,88,14,24
MN,1373,50,14,24
MN,1744,13,14,25
MN,1,10,14,26
MN,891,20,14,26
MN,886,79,14,26
MN,1,101,14,27
MN,1920,29,14,28
MN,262,25,14,28
MN,757,31,14,29
MN,241,10,14,30
MN,496,27,14,30
MN,1897,6,14,32
MN,1,101,14,32
MN,2189,25,14,34
MN,1,201,14,34
MN,1005,29,14,35
MN,241,10,14,35
MN,1195,10,14,35
MN,1,101,14,36
MN,262,25,14,36
MN,1007,49,14,37
MN,1007,49,14,37
MN,415,62,14,37
MN,1,101,14,39
MN,835,67,14,39
MN,1,101,14,39
MN,863,44,14,39
MN,1,101,14,40
MN,1819,15,14,40
MN,2232,9,14,40
MN,886,71,14,40
MN,1375,16,14,41
MN,1110,1,14,42
MN,2117,1,14,42
MN,2004,1,14,42
MN,1819,40,14,42
MN,662,62,14,43
MN,1257,1,14,44
MN,1,201,14,45
MN,879,1,14,45
MN,886,87,14,45
MN,1311,161,14,46
MN,823,7501,14,46
MN,2178,3,14,46
MN,1,10,14,47
MN,1,101,14,48
MN,887,23,14,49
MN,662,66,14,49
MN,1293,16,14,50
MN,865,53,14,50
MN,740,23,14,52
MN,1261,34,14,53
MN,864,25,14,53
MN,1819,15,14,54
MN,712,36,14,54
MN,243,1,14,54
MN,241,13,14,55
MN,1280,1,14,56
MN,809,59,14,56
MN,1,101,15,1
MN,824,28,15,2
MN,863,67,15,2
MN,1,10,15,5
MN,2088,114,15,5
MN,2076,61,15,6
MN,410,54,15,7
MN,1,10,15,7
MN,241,13,15,8
MN,1291,1,15,9
MN,1819,15,15,9
MN,1,101,15,10
MN,241,13,15,10
MN,800,77,15,10
MN,1,201,15,10
MN,1819,15,15,11
MN,788,46,15,12
MN,1819,15,15,12
MN,1819,15,15,12
MN,1819,15,15,13
MN,1,101,15,13
MN,1287,21,15,13
MN,1819,15,15,14
MN,1,10,15,15
MN,1402,49,15,15
MN,1,101,15,15
MN,665,1,15,16
MN,43,1,15,16
MN,1819,15,15,17
MN,545,53,15,17
MN,2178,530,15,17
MN,807,7502,15,17
MN,241,13,15,18
MN,1110,1,15,18
MN,1819,15,15,20
MN,1723,5,15,21
MN,1819,15,15,21
MN,2004,1,15,22
MN,63,6,15,22
MN,2156,83,15,22
MN,2140,2,15,23
MN,1,101,15,23
MN,1110,1,15,24
MN,1038,43,15,25
MN,1897,19,15,25
MN,870,7501,15,26
MN,1373,50,15,26
MN,262,25,15,28
MN,262,25,15,28
MN,1,101,15,30
MN,1819,15,15,31
MN,102,1,15,31
MN,1373,50,15,32
MN,1819,15,15,33
MN,1819,15,15,33
MN,788,46,15,33
MN,1764,1,15,39
MN,1002,7501,15,39
MN,241,10,15,39
MN,1373,7506,15,39
MN,1,101,15,40
MN,1110,1,15,40
MN,1819,40,15,40
MN,1373,7506,15,40
MN,2215,116,15,42
MN,2215,116,15,42
MN,1257,2,15,42
MN,2215,116,15,43
MN,2215,116,15,43
MN,2140,2,15,43
MN,662,62,15,43
MN,1034,37,15,44
MN,823,35,15,44
MN,262,25,15,45
MN,262,25,15,45
MN,864,25,15,45
MN,1139,7503,15,45
MN,1110,1,15,46
MN,940,33,15,47
MN,1262,35,15,47
MN,1993,1,15,47
MN,1265,7501,15,48
MN,1,10,15,49
MN,2215,116,15,49
MN,2101,60,15,49
MN,665,72,15,50
MN,1,101,15,50
MN,241,10,15,52
MN,1975,1,15,53
MN,13,5,15,55
MN,1,10,15,56
MN,1021,52,15,56
MN,1,201,15,56
MN,102,1,15,57
MN,2215,116,15,58
MN,1819,15,15,59
MN,1819,15,15,59
MN,845,2,15,59
MN,2001,50,16,0
MN,1,201,16,0
MN,1274,7504,16,0
MN,781,1,16,3
MN,665,6,16,3
MN,1263,71,16,3
MN,565,11,16,4
MN,1110,1,16,5
MN,1324,47,16,6
MN,2091,38,16,6
MN,102,1,16,9
MN,1819,40,16,10
MN,1819,15,16,10
MN,1268,23,16,11
MN,1319,1,16,11
MN,1302,51,16,11
MN,1268,23,16,12
MN,2215,623,16,12
MN,2215,623,16,13
MN,2215,623,16,13
MN,63,21,16,13
MN,1164,1,16,14
MN,2215,623,16,14
MN,1072,29,16,15
MN,1394,13,16,15
MN,1,101,16,16
MN,2178,3,16,17
MN,798,49,16,17
MN,262,25,16,19
MN,1,101,16,19
MN,1006,7502,16,20
MN,1014,20,16,25
MN,1,101,16,26
MN,423,126,16,26
MN,1548,45,16,27
MN,1257,2,16,27
MN,842,23,16,29
MN,1185,46,16,29
MN,2139,152,16,30
MN,122,1,16,30
MN,1110,1,16,30
MN,1,101,16,30
MN,538,40,16,31
MN,1012,7501,16,32
MN,823,1,16,32
MN,665,1,16,33
MN,2215,89,16,33
MN,2215,89,16,33
MN,743,7501,16,34
MN,763,8,16,34
MN,656,7,16,34
MN,316,200,16,35
MN,241,10,16,35
MN,538,40,16,36
MN,1373,50,16,36
MN,70,7501,16,36
MN,1,101,16,36
MN,1370,46,16,37
MN,662,62,16,37
MN,1369,1,16,37
MN,529,47,16,38
MN,142,3,16,39
MN,767,15,16,40
MN,824,7501,16,40
MN,852,1,16,40
MN,1819,15,16,40
MN,851,1,16,41
MN,262,25,16,41
MN,1300,23,16,41
MN,1300,23,16,42
MN,1382,17,16,42
MN,1,101,16,43
MN,1020,38,16,43
MN,1819,40,16,43
MN,1819,15,16,43
MN,1299,40,16,44
MN,2215,680,16,44
MN,1373,50,16,45
MN,1016,15,16,45
MN,1,101,16,45
MN,1373,50,16,46
MN,241,10,16,46
MN,372,8,16,47
MN,262,25,16,47
MN,1,101,16,48
MN,2215,116,16,48
MN,18,100,16,49
MN,877,1,16,49
MN,2178,530,16,50
MN,1373,7506,16,50
MN,457,1,16,50
MN,1819,40,16,51
MN,564,34,16,51
MN,1819,40,16,51
MN,531,4,16,52
MN,1483,38,16,53
MN,1480,1,16,54
MN,1,101,16,54
MN,1483,38,16,54
MN,535,1,16,54
MN,1,101,16,54
MN,1819,15,16,54
MN,1422,21,16,54
MN,1,101,16,55
MN,1819,15,16,55
MN,665,1,16,55
MN,2178,3,16,55
MN,2004,1,16,55
MN,1110,1,16,55
MN,970,2,16,55
MN,1004,20,16,56
MN,880,3,16,56
MN,969,22,16,56
MN,76,1,16,56
MN,2215,680,16,58
MN,17,7502,16,58
MN,316,200,16,59
MN,1032,48,16,59
MN,1008,29,16,59
MN,1,10,16,59
MN,845,2,16,59
MN,1518,17,17,0
MN,783,34,17,0
MN,847,7501,17,0
MN,262,25,17,1
MN,1566,7502,17,1
MN,241,13,17,2
MN,1110,1,17,2
MN,665,1,17,2
MN,1,101,17,3
MN,1819,40,17,3
MN,665,73,17,3
MN,1012,7501,17,3
MN,590,49,17,3
MN,845,2,17,4
MN,845,2,17,4
MN,781,1,17,4
MN,1,10,17,5
MN,442,21,17,5
MN,810,1,17,5
MN,1110,1,17,5
MN,154,1,17,5
MN,510,33,17,6
MN,1,201,17,7
MN,556,68,17,7
MN,1141,7501,17,8
MN,565,11,17,8
MN,2005,24,17,9
MN,2178,3,17,9
MN,2178,3,17,10
MN,459,7503,17,10
MN,1268,21,17,10
MN,16,7514,17,11
MN,1317,1,17,11
MN,790,14,17,11
MN,455,35,17,12
MN,2178,3,17,12
MN,1373,20,17,12
MN,1,10,17,12
MN,848,43,17,12
MN,758,37,17,13
MN,1,101,17,13
MN,459,7503,17,13
MN,656,7,17,13
MN,1272,34,17,13
MN,1122,62,17,15
MN,824,41,17,15
MN,890,24,17,16
MN,1,10,17,16
MN,2215,116,17,16
MN,2178,530,17,16
MN,862,66,17,17
MN,262,25,17,17
MN,885,48,17,18
MN,2187,20,17,18
MN,1397,7505,17,19
MN,1,101,17,19
MN,262,25,17,20
MN,1,101,17,20
MN,241,10,17,20
MN,773,7501,17,20
MN,818,1,17,21
MN,651,105,17,21
MN,651,105,17,23
MN,403,1,17,23
MN,1,101,17,23
MN,1309,41,17,23
MN,54,40,17,24
MN,1125,25,17,26
MN,262,25,17,26
MN,831,20,17,26
MN,73,10,17,27
MN,1295,40,17,27
MN,1819,15,17,27
MN,531,7501,17,28
MN,645,62,17,28
MN,2004,1,17,28
MN,1280,1,17,29
MN,518,14,17,29
MN,1351,23,17,29
MN,651,105,17,32
MN,1819,40,17,33
MN,1322,7501,17,33
MN,574,4,17,33
MN,1293,5,17,34
MN,262,25,17,34
MN,1819,15,17,37
MN,1,101,17,37
MN,862,66,17,38
MN,1110,1,17,38
MN,2140,2,17,38
MN,738,7502,17,38
MN,991,33,17,38
MN,1819,15,17,38
MN,233,12,17,39
MN,522,1,17,40
MN,434,38,17,41
MN,128,2,17,41
MN,1067,7501,17,41
MN,241,10,17,42
MN,773,1,17,43
MN,2178,530,17,44
MN,564,1,17,44
MN,2178,530,17,44
MN,1016,5,17,44
MN,656,1,17,44
MN,835,1,17,45
MN,2080,62,17,45
MN,1280,30,17,46
MN,783,34,17,47
MN,781,1,17,47
MN,262,25,17,47
MN,1280,1,17,47
MN,228,25,17,47
MN,1,10,17,47
MN,2016,71,17,47
MN,819,55,17,47
MN,1819,40,17,48
MN,1,101,17,49
MN,205,2,17,49
MN,714,63,17,50
MN,872,35,17,51
MN,1,201,17,51
MN,802,26,17,52
MN,1000,49,17,52
MN,1326,23,17,52
MN,1013,29,17,53
MN,1280,1,17,53
MN,914,36,17,53
MN,1840,1,17,54
MN,1110,1,17,54
MN,845,2,17,54
MN,2016,71,17,55
MN,785,29,17,55
MN,2178,530,17,55
MN,1,101,17,55
MN,241,13,17,56
MN,262,25,17,56
MN,1277,14,17,57
MN,2178,530,17,57
MN,662,62,17,57
MN,846,19,17,57
MN,443,40,17,58
MN,2178,3,17,58
MN,458,6,17,58
MN,1100,1,17,58
MN,1016,15,17,59
MN,262,25,17,59
MN,458,6,17,59
MN,712,36,17,59
MN,1,10,18,1
MN,451,4,18,1
MN,1,101,18,1
MN,84,36,18,2
MN,1716,8,18,2
MN,1280,1,18,2
MN,1373,7506,18,2
MN,1110,1,18,5
MN,825,7,18,5
MN,2178,530,18,6
MN,815,26,18,7
MN,2178,3,18,7
MN,262,25,18,8
MN,1033,36,18,9
MN,802,26,18,9
MN,592,35,18,9
MN,601,47,18,9
MN,555,1,18,11
MN,632,7502,18,12
MN,262,25,18,12
MN,665,6,18,12
MN,1,201,18,13
MN,53,7501,18,14
MN,592,37,18,14
MN,1396,13,18,14
MN,262,25,18,14
MN,241,10,18,15
MN,2215,623,18,15
MN,1110,1,18,15
MN,2215,623,18,16
MN,2215,623,18,17
MN,1107,14,18,17
MN,1531,28,18,17
MN,2030,3,18,18
MN,656,7,18,18
MN,1312,23,18,18
MN,800,7504,18,19
MN,1819,40,18,19
MN,1,201,18,19
MN,656,7,18,19
MN,1,201,18,19
MN,781,1,18,19
MN,1819,40,18,20
MN,2016,71,18,20
MN,133,13,18,20
MN,1723,4,18,21
MN,595,7506,18,22
MN,665,1,18,22
MN,1034,32,18,23
MN,434,1,18,23
MN,426,12,18,24
MN,1018,65,18,24
MN,1018,65,18,24
MN,1018,139,18,24
MN,2215,116,18,24
MN,549,1,18,26
MN,1438,1,18,26
MN,810,40,18,26
MN,1819,40,18,26
MN,1033,41,18,27
MN,1309,7502,18,28
MN,1040,50,18,28
MN,535,1,18,28
MN,2178,530,18,30
MN,396,9,18,30
MN,1819,203,18,30
MN,316,200,18,31
MN,851,63,18,32
MN,1110,1,18,32
MN,1877,59,18,32
MN,2006,52,18,33
MN,1633,40,18,34
MN,1,201,18,34
MN,1,101,18,34
MN,1,101,18,34
MN,2140,50,18,34
MN,1,201,18,34
MN,2136,245,18,35
MN,2136,245,18,35
MN,1319,103,18,35
MN,1373,30,18,35
MN,316,200,18,35
MN,1373,7506,18,35
MN,1414,120,18,36
MN,1344,49,18,36
MN,1897,1,18,36
MN,437,33,18,36
MN,241,13,18,36
MN,1300,33,18,36
MN,884,40,18,37
MN,1319,2,18,37
MN,665,6,18,38
MN,1562,4,18,39
MN,1,10,18,39
MN,1517,37,18,41
MN,863,44,18,41
MN,798,49,18,41
MN,1819,15,18,41
MN,1,10,18,42
MN,847,16,18,42
MN,1897,1,18,43
MN,1103,39,18,44
MN,1,101,18,44
MN,1634,1,18,45
MN,1636,27,18,45
MN,2178,3,18,45
MN,476,81,18,45
MN,1819,15,18,46
MN,774,1,18,46
MN,439,28,18,47
MN,2004,1,18,47
MN,316,200,18,47
MN,1034,32,18,48
MN,1520,50,18,48
MN,262,25,18,48
MN,1395,56,18,48
MN,1,10,18,49
MN,316,200,18,49
MN,1087,5,18,49
MN,241,13,18,49
MN,592,7501,18,49
MN,464,51,18,49
MN,498,27,18,49
MN,1280,1,18,50
MN,1819,15,18,50
MN,1,101,18,51
MN,398,33,18,51
MN,2178,3,18,51
MN,1819,40,18,52
MN,565,15,18,53
MN,511,19,18,53
MN,163,15,18,53
MN,834,48,18,54
MN,128,2,18,54
MN,836,33,18,54
MN,1819,40,18,54
MN,835,41,18,55
MN,1293,5,18,55
MN,262,25,18,55
MN,1819,40,18,56
MN,651,5,18,56
MN,262,25,18,57
MN,1013,12,18,57
MN,786,1,18,57
MN,1,201,18,57
MN,316,200,18,57
MN,262,25,18,58
MN,453,1,18,58
MN,1,201,18,58
MN,241,13,18,59
MN,241,13,18,59
MN,241,10,19,0
MN,1411,1,19,0
MN,1819,15,19,1
MN,1375,67,19,1
MN,1601,18,19,2
MN,2016,71,19,2
MN,262,25,19,2
MN,1819,10,19,2
MN,316,200,19,2
MN,1819,10,19,2
MN,2101,60,19,3
MN,426,12,19,3
MN,537,35,19,3
MN,1623,48,19,3
MN,241,10,19,3
MN,991,29,19,3
MN,1373,65,19,4
MN,2178,530,19,4
MN,1110,1,19,4
MN,1,201,19,5
MN,1819,15,19,5
MN,1687,25,19,5
MN,1750,34,19,5
MN,1744,13,19,5
MN,1034,29,19,7
MN,505,31,19,7
MN,1373,50,19,8
MN,262,25,19,8
MN,367,100,19,10
MN,412,29,19,10
MN,822,76,19,10
MN,233,4,19,11
MN,665,6,19,11
MN,1300,24,19,12
MN,316,200,19,12
MN,36,30,19,13
MN,2215,89,19,14
MN,1373,50,19,15
MN,1819,40,19,16
MN,629,42,19,16
MN,1034,32,19,18
MN,211,3,19,18
MN,665,72,19,19
MN,241,10,19,19
MN,1,10,19,20
MN,1846,7503,19,20
MN,1034,63,19,22
MN,1014,20,19,23
MN,865,1,19,23
MN,1134,5,19,23
MN,1819,15,19,23
MN,1819,15,19,24
MN,1,10,19,24
MN,665,1,19,24
MN,764,10,19,24
MN,914,3,19,25
MN,1030,1,19,25
MN,316,200,19,27
MN,1373,20,19,28
MN,2170,74,19,28
MN,316,200,19,28
MN,836,65,19,29
MN,1032,48,19,30
MN,1299,40,19,30
MN,2004,1,19,30
MN,1819,40,19,30
MN,1819,40,19,30
MN,1773,18,19,30
MN,262,25,19,30
MN,1327,21,19,31
MN,1803,90,19,31
MN,665,73,19,31
MN,1819,10,19,32
MN,1819,203,19,32
MN,1636,27,19,32
MN,1819,40,19,32
MN,665,72,19,32
MN,1,201,19,32
MN,1,201,19,34
MN,367,100,19,34
MN,1482,40,19,35
MN,617,47,19,36
MN,2215,680,19,37
MN,2178,530,19,37
MN,535,1,19,38
MN,2016,71,19,38
MN,316,200,19,39
MN,2004,1,19,39
MN,316,200,19,40
MN,1819,15,19,41
MN,262,25,19,43
MN,1310,35,19,43
MN,62,7501,19,44
MN,1,10,19,44
MN,437,44,19,44
MN,1,101,19,44
MN,1,10,19,45
MN,2178,3,19,45
MN,2178,3,19,45
MN,827,39,19,45
MN,871,10,19,46
MN,184,8,19,46
MN,466,7502,19,47
MN,553,9,19,47
MN,842,7,19,49
MN,464,46,19,50
MN,1374,1,19,50
MN,367,100,19,51
MN,316,200,19,51
MN,1819,40,19,52
MN,1819,40,19,52
MN,1819,40,19,52
MN,1819,40,19,53
MN,1061,129,19,54
MN,1852,7502,19,55
MN,802,71,19,55
MN,1819,15,19,55
MN,62,7501,19,55
MN,818,1,19,56
MN,1110,1,19,57
MN,1715,46,19,58
MN,1819,15,20,0
MN,665,6,20,0
MN,556,15,20,1
MN,1473,7501,20,1
MN,464,48,20,3
MN,1435,1,20,4
MN,262,25,20,4
MN,1327,7502,20,5
MN,348,16,20,5
MN,837,87,20,6
MN,2005,24,20,6
MN,835,41,20,6
MN,316,200,20,7
MN,556,21,20,7
MN,1,101,20,8
MN,451,4,20,9
MN,1107,5,20,9
MN,2004,1,20,9
MN,2215,680,20,9
MN,142,7501,20,10
MN,773,1,20,10
MN,84,36,20,11
MN,412,33,20,11
MN,2178,530,20,11
MN,1819,15,20,13
MN,241,13,20,13
MN,2215,116,20,14
MN,591,52,20,15
MN,36,18,20,15
MN,241,13,20,16
MN,1819,15,20,18
MN,32,7501,20,19
MN,651,105,20,19
MN,1,201,20,20
MN,1110,1,20,21
MN,262,25,20,23
MN,1293,64,20,23
MN,2215,680,20,23
MN,2215,680,20,24
MN,1110,1,20,26
MN,1110,1,20,26
MN,2178,3,20,28
MN,262,25,20,28
MN,262,25,20,29
MN,1819,40,20,30
MN,1819,40,20,30
MN,1819,40,20,30
MN,1819,40,20,31
MN,153,1,20,32
MN,1819,15,20,32
MN,1819,15,20,33
MN,1819,15,20,33
MN,1819,15,20,33
MN,262,25,20,34
MN,1,101,20,36
MN,316,200,20,36
MN,262,25,20,37
MN,225,8,20,39
MN,1,201,20,39
MN,73,10,20,40
MN,241,10,20,41
MN,1030,1,20,41
MN,426,28,20,41
MN,1819,40,20,41
MN,1030,1,20,41
MN,1819,40,20,42
MN,665,6,20,42
MN,2215,623,20,42
MN,550,18,20,44
MN,1528,24,20,46
MN,1,101,20,47
