Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/11  24:00:00,99.9962139921,23.5476514719,19.1228308566,0.288125868287,4.12243109448,15.9888894789,109.003670155,97.4300819526,2.97173041782,8.60185778429
 04/12  01:00:00,81.6484945682,17.7816166058,11.5043474186,0.0,4.12243109448,15.9888894789,81.9305741618,78.938843744,2.97173041782,0.02
 04/12  02:00:00,99.2195320444,23.5476514719,18.7185492594,0.841782240477,4.12243109448,15.9888894789,102.474438407,99.4827079895,2.97173041782,0.02
 04/12  03:00:00,86.5598870334,18.5739950346,14.2063318433,0.796494743063,4.12243109448,15.9888894789,83.580716689,80.5889862711,2.97173041782,0.02
 04/12  04:00:00,127.767751093,28.1397923694,21.1908006984,1.2841867175,12.3672932834,24.9413748627,117.384052599,112.41116857,4.9528840297,0.02
 04/12  05:00:00,156.986978876,28.9500118762,27.9224818704,23.4494471821,12.3672932834,24.9413748627,186.576274085,181.603390055,4.9528840297,0.02
 04/12  06:00:00,192.331448976,29.4315048449,20.3201746182,18.5330843766,24.7345865669,70.7195625826,152.805327186,142.879559126,9.90576805939,0.02
 04/12  07:00:00,214.084346356,29.5944440926,20.5315874692,13.3047031104,37.1018798503,92.3937384068,133.545750572,123.619982513,9.90576805939,0.02
 04/12  08:00:00,223.821831428,29.6695302511,20.772239912,10.7971783017,37.1018798503,104.434947198,126.691639204,116.765871144,9.90576805939,0.02
 04/12  09:00:00,236.146417498,29.7133579657,21.4418706107,9.50720755635,37.1018798503,116.476155989,131.872517895,113.337900468,9.90576805939,8.62884936727
 04/12  10:00:00,238.552651177,29.7550455051,21.9649604854,7.90321514557,37.1018798503,116.476155989,119.980385132,110.054617073,9.90576805939,0.02
 04/12  11:00:00,242.053551682,29.8326574928,23.7928745989,5.70202003072,37.1018798503,116.476155989,123.942784258,105.401669371,9.90576805939,8.63534682842
 04/12  12:00:00,233.113830316,29.97394507,26.3541344998,4.0350603511,37.1018798503,104.434947198,110.624075993,100.698307934,9.90576805939,0.02
 04/12  13:00:00,246.406597007,30.1812224741,28.6486179366,2.72098416461,37.1018798503,116.476155989,116.064186816,97.5230823834,9.90576805939,8.63533637301
 04/12  14:00:00,248.130096315,30.2938837884,29.6740943207,2.05531513778,37.1018798503,116.476155989,105.790851965,95.8650839052,9.90576805939,0.02
 04/12  15:00:00,248.852950084,30.3147934944,30.1976135801,1.64078585467,37.1018798503,116.476155989,113.783575074,95.2457993988,9.90576805939,8.6320076159
 04/12  16:00:00,245.863396735,30.3013496154,29.5197874576,1.59540701378,37.1018798503,116.476155989,105.130250691,95.204482632,9.90576805939,0.02
 04/12  17:00:00,244.454204489,30.2190408312,28.1601888244,1.86431596293,37.1018798503,116.476155989,105.708405131,95.7826370718,9.90576805939,0.02
 04/12  18:00:00,158.178245677,27.8830030638,24.3054973539,0.0,24.7345865669,47.5788473902,78.1683974679,73.1955134382,4.9528840297,0.02
 04/12  19:00:00,169.748051901,28.6533709807,26.3202784341,0.0,24.7345865669,47.5788473902,85.116375554,80.1434915243,4.9528840297,0.02
 04/12  20:00:00,147.166876464,27.1126351469,19.5907528287,0.0,12.3672932834,38.6892022431,107.953832365,96.3732043965,2.97173041782,8.6088975506
